created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place,score,hour,day
2021-06-19 01:14:40+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,824.0,83.0,Lise,e2Lise,1640,2211,#COVID19, 'Isaac Bogoch',Wales,positive,1,19
2021-06-19 01:14:52+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","5 months ago, the road to deliver millions of vaccines to americans seemed incredibly long. fast forward to today—we've achieved 300m covid19 vaccines administered since then.
 
the future is bright, so don't wait to getvaccinated and take part in this progress! https://t.co/eykd4cygsi",0.25625,0.4812499999999999,en,17.0,6.0,#DemocratsUnited #BidenHarris2020,MyPresident21,1714,1941,#COVID19 #GetVaccinated, 'Rep. Norma Torres',Everywhere,positive,1,19
2021-06-19 01:15:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","you can get a covid19 vaccine and other vaccines, including flu and shingles, at the same visit. you no longer need to wait 14 days between vaccines. side effects are the same if vaccines are given alone or together. 
 
more about vaccine timing: https://t.co/bv3mn5xdle. https://t.co/rwrrzhkdeg",0.09375,0.28125,en,183.0,128.0,Henry A. Rose,HenryARose,385,492,#COVID19, 'CDC',"Pembroke Pines, Florida, USA",positive,1,19
2021-06-19 01:15:46+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","u.s. adults who have received at least one dose of a covid-19 vaccine are less likely to feel comfortable doing a wide range of public activities — from attending a concert to dining in a restaurant — than their unvaccinated peers.
covid19 vaccines
https://t.co/jys9ztx01y",-0.0277777777777777,0.4555555555555555,en,10.0,4.0,VoteRonPaul2016,jonflombee,5500,1897,#COVID19 #Vaccines, 'Jeremy R. Hammond',The Land of the Stranger,negative,1,19
2021-06-19 01:15:51+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","in this interview, i discuss the possible lab origin of sars-cov-2, the insanity of lockdowns, and how covid-19 vaccines are being forced on people.
sarscov2 covid19 lockdown vaccines
https://t.co/euhzd1qzl0",-0.15,0.6,en,15.0,10.0,VoteRonPaul2016,jonflombee,5500,1897,#SARSCoV2 #COVID19 #Lockdown #Vaccines, 'Jeremy R. Hammond',The Land of the Stranger,negative,1,19
2021-06-19 01:16:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the timely delivery of covid19 vaccines is crucial. 

i welcome today’s decision by the belgian court of first instance ordering astrazeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 july, 20 million by 23 august, 15 million by 27 september.",0.35,0.7444444444444445,en,260.0,109.0,English in Romania🏴󠁧󠁢󠁥󠁮󠁧󠁿🇷🇴∞ #FBPE,EnglishNRomania,2960,4990,#COVID19 #AstraZeneca, 'Stella Kyriakides',"Constanta, Romania",positive,1,19
2021-06-19 01:16:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,858.0,86.0,Bernadette Biggs,cowleaf13,570,2351,#COVID19, 'Isaac Bogoch',"Toronto, Ontario",positive,1,19
2021-06-19 01:16:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","covid19 vaccine: if you don't want to spend time with these folks, takeyourshottostopcovid19! the vaccines are proven to be effective at reducing serious covid illness, emergency department visits, and hospitalizations. for information, @cdcgov: https://t.co/9jfobhwz9z https://t.co/u9ahx7kkxh",0.1333333333333333,0.7333333333333334,en,5.0,3.0,UNLV School of Public Health,UNLVpubhealth,545,290,#COVID19 #TakeYourShotToStopCOVID19! #COVID, 'SN Health District',"Las Vegas, NV",positive,1,19
2021-06-19 01:17:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,6.0,2.0,Xeni,xeni,156944,16850,#COVID19, 'Peter Aldhous',👁📝,positive,1,19
2021-06-19 01:18:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,7.0,3.0,DЯ ΞMMΛ Γ BRIΛИT 📚🧠🕸🐶,EmmaLBriant,14115,5125,#COVID19, 'Peter Aldhous',@womenindisinfo,positive,1,19
2021-06-19 01:18:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,7.0,4.0,Cam Banks,boymonster,10142,1623,#COVID19, 'Peter Aldhous',"Auckland, New Zealand",positive,1,19
2021-06-19 01:18:56+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,895.0,87.0,sherelpurcell,SherelPurcell,1073,1561,#COVID19, 'Isaac Bogoch',"Toronto, Canada",positive,1,19
2021-06-19 01:20:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amazing that this story completely ignores the latest data from the uk, showing vaccines are *highly* effective at preventing hospitalizations - including for the delta variant. https://t.co/0mrnaf65gv

fear for clicks. 

some ppl really don't want the pandemic to end! ableg https://t.co/axwnl3tryp",0.41,0.64,en,6.0,4.0,Justin Brattinga,JustinBrattinga,890,1871,#ableg, 'Matt Wolf',"Camrose, Alberta",positive,1,19
2021-06-19 01:20:32+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","you can get a covid19 vaccine and other vaccines, including flu and shingles, at the same visit. you no longer need to wait 14 days between vaccines. side effects are the same if vaccines are given alone or together. 
 
more about vaccine timing: https://t.co/bv3mn5xdle. https://t.co/rwrrzhkdeg",0.09375,0.28125,en,186.0,129.0,خالد الحصين,alhusayndr,139,680,#COVID19, 'CDC',"Riyadh, Kingdom of Saudi Arabia",positive,1,19
2021-06-19 01:20:38+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,9.0,6.0,Schooley,Rschooley,104554,4658,#COVID19, 'Peter Aldhous',"California, USA",positive,1,19
2021-06-19 01:20:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,920.0,88.0,Terry Pasychny,tpasychny,362,1489,#COVID19, 'Isaac Bogoch',Calgary Alberta Canada,positive,1,19
2021-06-19 01:21:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,11.0,8.0,The Flight Attendant,flightbomb,3367,2804,#COVID19, 'Peter Aldhous',"38,000 ft",positive,1,19
2021-06-19 01:22:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amazing that this story completely ignores the latest data from the uk, showing vaccines are *highly* effective at preventing hospitalizations - including for the delta variant. https://t.co/0mrnaf65gv

fear for clicks. 

some ppl really don't want the pandemic to end! ableg https://t.co/axwnl3tryp",0.41,0.64,en,7.0,5.0,David Jackson,YEGJackson,487,963,#ableg, 'Matt Wolf',Edmonton AB,positive,1,19
2021-06-19 01:22:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,13.0,9.0,David Michael Pierce,Dweeze,321,1026,#COVID19, 'Peter Aldhous',Iowa,positive,1,19
2021-06-19 01:22:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,13.0,10.0,💉💉#VaxUp #DemCast Gail Waldby,GailWaldby,4060,4995,#COVID19, 'Peter Aldhous',MT,positive,1,19
2021-06-19 01:23:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","please do your research first if you read or see something about vaccines or covid19 that sounds unusual.

spreading disinfo means people won’t get vaccinated out of fear.

that will lead to more deaths.

america’s frontline doctors: not to be trusted.

https://t.co/jy0kgprqrs https://t.co/1yq1er5fcq",0.3166666666666666,0.611111111111111,en,23.0,21.0,Robert Hopkins,ARAdultImmDoc,8802,8469,#covid19, '🌪Dr.Clare MD ❤️🧡💛💚💙💜',"Little Rock, AR",positive,1,19
2021-06-19 01:23:38+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,14.0,11.0,🛸👽Cynthia Burnett👽🛸,BurnettCynthia,3563,3278,#COVID19, 'Peter Aldhous',United States,positive,1,19
2021-06-19 01:24:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,964.0,90.0,Ronald J Mauti,rjmauti,70,220,#COVID19, 'Isaac Bogoch',"Toronto, ON",positive,1,19
2021-06-19 01:24:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","please do your research first if you read or see something about vaccines or covid19 that sounds unusual.

spreading disinfo means people won’t get vaccinated out of fear.

that will lead to more deaths.

america’s frontline doctors: not to be trusted.

https://t.co/jy0kgprqrs https://t.co/1yq1er5fcq",0.3166666666666666,0.611111111111111,en,23.0,22.0,Karlie 🇺🇸 I still stand with Vindman,KarlieInCali,23265,19447,#covid19, '🌪Dr.Clare MD ❤️🧡💛💚💙💜',New England/California,positive,1,19
2021-06-19 01:24:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,966.0,91.0,Paul Braunovan,braunovan,1112,2488,#COVID19, 'Isaac Bogoch',"Ottawa, Ontario, Canada",positive,1,19
2021-06-19 01:24:46+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,14.0,12.0,Jessie Slater PhD is doing her best,subbasegirl,679,790,#COVID19, 'Peter Aldhous',"Silver Spring, MD",positive,1,19
2021-06-19 01:24:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,16.0,13.0,DemocracyUnderSeige,KevTKel,5615,5583,#COVID19, 'Peter Aldhous',"Myrtle Beach, SC",positive,1,19
2021-06-19 01:24:59+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,981.0,556.0,Canugan,Canugan,182,632,#COVID19, 'Winnie Byanyima',Ottawa,negative,1,19
2021-06-19 01:25:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,18.0,14.0,Kevin Howell 🇨🇦= ❤️✌🏼️,hopefulcritic,2252,3921,#COVID19, 'Peter Aldhous',Canada,positive,1,19
2021-06-19 01:26:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,992.0,93.0,Angie Seth,kateygoalie,4886,2158,#COVID19, 'Isaac Bogoch',"Toronto, Canada",positive,1,19
2021-06-19 01:26:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,996.0,94.0,Tracy Fuller,CBCTracy,2187,4932,#COVID19, 'Isaac Bogoch',"Calgary, Alberta, Canada",positive,1,19
